city,restaurant_serial,restaurant_name,restaurant_name_english,restaurant_url
בת ים,3310,חומוס אליהו,hummus-eliyahu-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/hummus-eliyahu-bat-yam
חולון,3311,קורה סושי בר,kura1,https://wolt.com/he/isr/rishon-lezion/restaurant/kura1
בת ים,3312,טורקיש טראק,turkish-truck-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/turkish-truck-bat-yam
חולון,3313,ברדה חלה שניצל,barda-schnitzel-behala,https://wolt.com/he/isr/rishon-lezion/restaurant/barda-schnitzel-behala
חולון,3314,הפיצריה,the-pizzeria,https://wolt.com/he/isr/rishon-lezion/restaurant/the-pizzeria
חולון,3315,בבא ג׳ון,baba-joon,https://wolt.com/he/isr/rishon-lezion/restaurant/baba-joon
בת ים,3316,הסושייה,hasushia-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/hasushia-bat-yam
חולון,3317,סטקיית הבוקרים,habokrim-steakhouse-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/habokrim-steakhouse-holon
בת ים,3318,באבאג׳ים,babacim-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/babacim-bat-yam
חולון,3319,הסביח של יהב,sabich-yahav,https://wolt.com/he/isr/rishon-lezion/restaurant/sabich-yahav
בת ים,3320,קפה ללוש,cafe-lalush-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/cafe-lalush-bat-yam
חולון,3321,פיצה פרגו,pizza-prego-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-prego-holon
בת ים,3322,דדה,deda-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/deda-bat-yam
חולון,3323,קינג קונג בורגר,king-kong-burger,https://wolt.com/he/isr/rishon-lezion/restaurant/king-kong-burger
בת ים,3324,פיצה סטורי,pizza-shemesh-anna-frank-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-shemesh-anna-frank-bat-yam
חולון,3325,וילה מארה,villa-mare,https://wolt.com/he/isr/rishon-lezion/restaurant/villa-mare
חולון,3326,סושי בר חברים,friends-bar,https://wolt.com/he/isr/rishon-lezion/restaurant/friends-bar
בת ים,3327,קפה ג׳ו,cafe-joe,https://wolt.com/he/isr/rishon-lezion/restaurant/cafe-joe
בת ים,3328,וואסבי,wasabi-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/wasabi-bat-yam
בת ים,3329,פראג הקטנה,little-prauge,https://wolt.com/he/isr/rishon-lezion/restaurant/little-prauge
בת ים,3330,ווק אווי,wok-a-way-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/wok-a-way-bat-yam
ראשון לציון,3331,Beitea,beitea-rishon-lezion,https://wolt.com/he/isr/rishon-lezion/restaurant/beitea-rishon-lezion
חולון,3332,מר. גריל,mr-grillbatyam,https://wolt.com/he/isr/rishon-lezion/restaurant/mr-grillbatyam
חולון,3333,בקינסקי דבוריק,bakinski-dvorik,https://wolt.com/he/isr/tel-aviv/restaurant/bakinski-dvorik
חולון,3334,אומינו סושי,ominu-sushi,https://wolt.com/he/isr/rishon-lezion/restaurant/ominu-sushi
חולון,3335,תלסה,talassa,https://wolt.com/he/isr/rishon-lezion/restaurant/talassa
בת ים,3336,רייס & פיש,rice-fish-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/rice-fish-bat-yam
חולון,3337,בורקס טורקי,burekas-turkey-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/burekas-turkey-holon
בת ים,3338,קאראס,karas1,https://wolt.com/he/isr/rishon-lezion/restaurant/karas1
חולון,3339,גריל בר התאומים,grill-bar-hateomim-wolfson,https://wolt.com/he/isr/rishon-lezion/restaurant/grill-bar-hateomim-wolfson
חולון,3340,בשריקה עוף בגריל,grilled-chicken-basarika,https://wolt.com/he/isr/rishon-lezion/restaurant/grilled-chicken-basarika
בת ים,3341,לה גופרה,la-goffre-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/la-goffre-bat-yam
בת ים,3342,פרש בר,fresh-bar-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/fresh-bar-bat-yam
בת ים,3343,טיקי מואנה,tiki-moana,https://wolt.com/he/isr/rishon-lezion/restaurant/tiki-moana
בת ים,3344,מיכאלו,tinto-tapas-bar,https://wolt.com/he/isr/rishon-lezion/restaurant/tinto-tapas-bar
חולון,3345,סטלה ביץ׳,stela-beach-rishon-lezion,https://wolt.com/he/isr/rishon-lezion/restaurant/stela-beach-rishon-lezion
בת ים,3346,ג׳פניקה,japanika-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/japanika-bat-yam
חולון,3347,מקדונלדס,mcdonalds-wolfson,https://wolt.com/he/isr/rishon-lezion/restaurant/mcdonalds-wolfson
חולון,3348,דלי קרים,deli-cream-sokolov,https://wolt.com/he/isr/rishon-lezion/restaurant/deli-cream-sokolov
בת ים,3349,טמפופו,tampopo,https://wolt.com/he/isr/rishon-lezion/restaurant/tampopo
בת ים,3350,גולדה,golda-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/golda-bat-yam
בת ים,3351,פיתה בשר,pita-basar-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/pita-basar-bat-yam
בת ים,3352,גולדה,golda-park-hayam,https://wolt.com/he/isr/rishon-lezion/restaurant/golda-park-hayam
בת ים,3353,פיצה סטורי,pizza-story-balfur-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-story-balfur-bat-yam
בת ים,3354,בית החצ'פורי,hachapuri-house,https://wolt.com/he/isr/rishon-lezion/restaurant/hachapuri-house
בת ים,3355,דלי קרים,deli-cream-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/deli-cream-bat-yam
חולון,3356,ריבר סושי בר,river-sushi-bar-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/river-sushi-bar-holon
חולון,3357,מפגש צמרת,mifgashtzameret,https://wolt.com/he/isr/rishon-lezion/restaurant/mifgashtzameret
חולון,3358,זד בורגר,zed-burger,https://wolt.com/he/isr/rishon-lezion/restaurant/zed-burger
חולון,3359,קרנבלה,carnevale,https://wolt.com/he/isr/rishon-lezion/restaurant/carnevale
חולון,3360,בורגר סטיישן,burger-station-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/burger-station-holon
חולון,3361,סופט קוקיז,soft-cookies-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/soft-cookies-holon
חולון,3362,פטאטאס,patatas,https://wolt.com/he/isr/rishon-lezion/restaurant/patatas
חולון,3363,אנטריקוטה טורטיה,antricota-tortilla,https://wolt.com/he/isr/rishon-lezion/restaurant/antricota-tortilla
חולון,3364,פלאפל ג׳ינג׳י,falafel-gingi-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/falafel-gingi-holon
חולון,3365,פיצה דדוש,pizza-dadush,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-dadush
חולון,3366,‫קוקי מוד,cookie-mood,https://wolt.com/he/isr/rishon-lezion/restaurant/cookie-mood
חולון,3367,פיצה סירוקו,siroko-pizza,https://wolt.com/he/isr/rishon-lezion/restaurant/siroko-pizza
חולון,3368,יעקב סנדוויצ׳ים,yacov-sandwiches,https://wolt.com/he/isr/rishon-lezion/restaurant/yacov-sandwiches
חולון,3369,רוני פול,roni-ful,https://wolt.com/he/isr/rishon-lezion/restaurant/roni-ful
חולון,3370,גלידת שטיסל,shtisel-ice-cream,https://wolt.com/he/isr/rishon-lezion/restaurant/shtisel-ice-cream
חולון,3371,פיצה איטליאנה,italianaholon,https://wolt.com/he/isr/rishon-lezion/restaurant/italianaholon
חולון,3372,צ׳נטרו חומוס & פול,chantro-hummus-full,https://wolt.com/he/isr/rishon-lezion/restaurant/chantro-hummus-full
בת ים,3373,ביס בפיתה,bis-pebita,https://wolt.com/he/isr/rishon-lezion/restaurant/bis-pebita
בת ים,3374,שיפודי ציפורה,shipudei-zipora-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/shipudei-zipora-bat-yam
חולון,3375,דבוש,dabush-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/dabush-holon
חולון,3376,מג׳יק בורגר,magic-burger-rishon-lezion,https://wolt.com/he/isr/rishon-lezion/restaurant/magic-burger-rishon-lezion
חולון,3377,‫פיצה P2,pizza-p2,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-p2
חולון,3378,פיצה בכיכר,pizza-bakikar-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-bakikar-holon
חולון,3379,בורגרים,burgerim-hazahav-mall,https://wolt.com/he/isr/rishon-lezion/restaurant/burgerim-hazahav-mall
חולון,3380,גריל לאנץ׳,grill-lunch,https://wolt.com/he/isr/rishon-lezion/restaurant/grill-lunch
בת ים,3381,גלידה ויקטורי,victori-ice-cream-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/victori-ice-cream-bat-yam
חולון,3382,פיצה הקוסם האיטלקי,the-italian-magician-pizza,https://wolt.com/he/isr/rishon-lezion/restaurant/the-italian-magician-pizza
חולון,3383,פוצי פיצה,pizza-puzzi,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-puzzi
חולון,3384,דוש גריל בשרים,dosh,https://wolt.com/he/isr/rishon-lezion/restaurant/dosh
חולון,3385,פיצה האט,pizza-hut-holon-east,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-hut-holon-east
חולון,3386,מדינה בשרים,medina-besarim,https://wolt.com/he/isr/rishon-lezion/restaurant/medina-besarim
חולון,3387,מרגז טוסט נקניק,margez-azur,https://wolt.com/he/isr/rishon-lezion/restaurant/margez-azur
בת ים,3388,ויקטור טוסט נקניק,victor-toast-naknik-ben-gurion,https://wolt.com/he/isr/rishon-lezion/restaurant/victor-toast-naknik-ben-gurion
חולון,3389,פיצה פצץ,pizza-patzatz-azur,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-patzatz-azur
חולון,3390,סאקו סושי,sako-sushi-azor,https://wolt.com/he/isr/rishon-lezion/restaurant/sako-sushi-azor
חולון,3391,טיבי׳ס,tibis,https://wolt.com/he/isr/rishon-lezion/restaurant/tibis
חולון,3392,פיצה קיד,pizza-kid-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-kid-holon
חולון,3393,מיסטר ג׳ק,mr-jackby,https://wolt.com/he/isr/rishon-lezion/restaurant/mr-jackby
חולון,3394,יבויה,yabuya,https://wolt.com/he/isr/rishon-lezion/restaurant/yabuya
חולון,3395,פינת הצלע,pinat-hazela,https://wolt.com/he/isr/rishon-lezion/restaurant/pinat-hazela
בת ים,3396,בית הבורגר,burger-house-yay,https://wolt.com/he/isr/rishon-lezion/restaurant/burger-house-yay
חולון,3397,פיצה סאן סירו,pizza-san-siro,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-san-siro
חולון,3398,שווארמה בחבוש,shawarma-bachbush,https://wolt.com/he/isr/rishon-lezion/restaurant/shawarma-bachbush
חולון,3399,קפה קפה,cafe-cafe-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/cafe-cafe-holon
בת ים,3400,סביח פרישמן,sabich-frishman-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/sabich-frishman-bat-yam
חולון,3401,הטאבון והשווארמה,hataboon-vehashawarma,https://wolt.com/he/isr/rishon-lezion/restaurant/hataboon-vehashawarma
חולון,3402,פצץ בורגר,pazaz-burger,https://wolt.com/he/isr/rishon-lezion/restaurant/pazaz-burger
בת ים,3403,פיצה רונדו,pizza-rondo-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-rondo-bat-yam
בת ים,3404,חומוס יוסף,hummus-yossef-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/hummus-yossef-bat-yam
חולון,3405,פאמילי פיצה,family-pizza-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/family-pizza-holon
חולון,3406,פונדק בני,pundak-benny,https://wolt.com/he/isr/rishon-lezion/restaurant/pundak-benny
חולון,3407,דונה,donna,https://wolt.com/he/isr/rishon-lezion/restaurant/donna
חולון,3408,פרשי בר,freshy-bar,https://wolt.com/he/isr/rishon-lezion/restaurant/freshy-bar
בת ים,3409,מיסטר קורן,mr-corn-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/mr-corn-bat-yam
חולון,3410,Ha'isrelia,haisrelia,https://wolt.com/he/isr/rishon-lezion/restaurant/haisrelia
חולון,3411,הסירים של מאמא,hasirim-shel-mama,https://wolt.com/he/isr/rishon-lezion/restaurant/hasirim-shel-mama
בת ים,3412,פיצה רחוב,pizza-rehov,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-rehov
חולון,3413,בורקס בבא,bourekas-baba-azor,https://wolt.com/he/isr/rishon-lezion/restaurant/bourekas-baba-azor
חולון,3414,מלניה,melania-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/melania-holon
בת ים,3415,פלאפל חתוכה,falafel-hatuka-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/falafel-hatuka-bat-yam
חולון,3416,פיצה סנדרו,pizza-sandro,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-sandro
חולון,3417,עמוס הבגט הלוהט,amos-habaguette-halohet,https://wolt.com/he/isr/rishon-lezion/restaurant/amos-habaguette-halohet
חולון,3418,כריך ברמה אחרת,karich-berama-acheret,https://wolt.com/he/isr/rishon-lezion/restaurant/karich-berama-acheret
חולון,3419,מוצרט קפה ובייקרי,mozart-coffee-bakery,https://wolt.com/he/isr/rishon-lezion/restaurant/mozart-coffee-bakery
חולון,3420,פסוובי,ninobatyam,https://wolt.com/he/isr/rishon-lezion/restaurant/ninobatyam
חולון,3421,פיצה ברקה,pizza-barake,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-barake
חולון,3422,ארוגולה שף,arugula-cheff,https://wolt.com/he/isr/rishon-lezion/restaurant/arugula-cheff
בת ים,3423,גורילה בר קפה,gorilla,https://wolt.com/he/isr/rishon-lezion/restaurant/gorilla
חולון,3424,ג׳קי בורקס,jeki-bourekas,https://wolt.com/he/isr/rishon-lezion/restaurant/jeki-bourekas
בת ים,3425,פרשופ,freshop-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/freshop-bat-yam
בת ים,3426,גוד מורנינג סאנשיין,good-morning-sunshine-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/good-morning-sunshine-bat-yam
חולון,3427,פלאפל מהטבע,falafel-mehateva,https://wolt.com/he/isr/rishon-lezion/restaurant/falafel-mehateva
חולון,3428,סייקו סושי וווק,seiko-sushi-wok,https://wolt.com/he/isr/rishon-lezion/restaurant/seiko-sushi-wok
חולון,3429,פשוט טעים,just-tasty,https://wolt.com/he/isr/rishon-lezion/restaurant/just-tasty
חולון,3430,פיצה קשת,pizza-keshet,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-keshet
חולון,3431,פיצה רוטשילד,pizza-rothschild,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-rothschild
חולון,3432,פיצה אפי,pizza-efi,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-efi
חולון,3433,פיצה פורטובלו,portobello-pizza,https://wolt.com/he/isr/rishon-lezion/restaurant/portobello-pizza
חולון,3434,הסורי חומוס פול,hummus-hasuri,https://wolt.com/he/isr/rishon-lezion/restaurant/hummus-hasuri
חולון,3435,פונו בורגר,pono-burgers,https://wolt.com/he/isr/rishon-lezion/restaurant/pono-burgers
בת ים,3436,פיצה זיתים,olives-pizza-rishon-lezion,https://wolt.com/he/isr/rishon-lezion/restaurant/olives-pizza-rishon-lezion
בת ים,3437,פיצה דומינו,pizza-domino-bat-yam-mall,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-domino-bat-yam-mall
חולון,3438,בורגר קומפני,burger-company,https://wolt.com/he/isr/rishon-lezion/restaurant/burger-company
חולון,3439,פיתה ביד,pita-bayad,https://wolt.com/he/isr/rishon-lezion/restaurant/pita-bayad
חולון,3440,ג׳וני ג׳חנון,johnny-jachnun,https://wolt.com/he/isr/rishon-lezion/restaurant/johnny-jachnun
חולון,3441,עדי בונז׳ור,adi-bonjour,https://wolt.com/he/isr/rishon-lezion/restaurant/adi-bonjour
חולון,3442,חמד של פיצה,hemed-shel-pizza,https://wolt.com/he/isr/rishon-lezion/restaurant/hemed-shel-pizza
חולון,3443,באבו,baboo,https://wolt.com/he/isr/rishon-lezion/restaurant/baboo
חולון,3444,קרפטרס אנד קו,crafters-co,https://wolt.com/he/isr/rishon-lezion/restaurant/crafters-co
חולון,3445,פטריקס ביץ׳,patricks,https://wolt.com/he/isr/rishon-lezion/restaurant/patricks
חולון,3446,דודא,duda,https://wolt.com/he/isr/rishon-lezion/restaurant/duda
בת ים,3447,מקדונלדס,mcdonalds-bat-yam-mall-kosher,https://wolt.com/he/isr/rishon-lezion/restaurant/mcdonalds-bat-yam-mall-kosher
בת ים,3448,מוזס שופ,moses-shop-kosher-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/moses-shop-kosher-bat-yam
בת ים,3449,בורגר סטיישן,burger-station-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/burger-station-bat-yam
חולון,3450,לנדוור,landwer-cafe-kosher-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/landwer-cafe-kosher-holon
בת ים,3451,זד בורגר,z-burger-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/z-burger-bat-yam
חולון,3452,חומוס אליהו,hummus-eliyahu-azor,https://wolt.com/he/isr/rishon-lezion/restaurant/hummus-eliyahu-azor
בת ים,3453,ארומה,aroma-rotchild-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/aroma-rotchild-bat-yam
בת ים,3454,פיצה שמש ,pizza-shemesh-bat-yam-eli-cohen,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-shemesh-bat-yam-eli-cohen
חולון,3455,פאזל בורגר,puzzle-burger-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/puzzle-burger-holon
חולון,3456,פיצה שמש ,pizza-shemesh-azur,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-shemesh-azur
חולון,3457,פיצה שמש ,pizza-shemesh-holon,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-shemesh-holon
בת ים,3458,פיצה שמש ,pizza-shemesh-bat-yam,https://wolt.com/he/isr/rishon-lezion/restaurant/pizza-shemesh-bat-yam
בת ים,3459,‫B-FRESH,b-fresh-bat-yam-mall,https://wolt.com/he/isr/rishon-lezion/restaurant/b-fresh-bat-yam-mall
רמת גן,3460,גולדה,golda-ramat-gan,https://wolt.com/he/isr/tel-aviv/restaurant/golda-ramat-gan
רמת גן,3461,דומינו'ס פיצה,dominos-pizza-aluf-sade,https://wolt.com/he/isr/tel-aviv/restaurant/dominos-pizza-aluf-sade
רמת גן,3462,‫נאם,nam-king-george,https://wolt.com/he/isr/tel-aviv/restaurant/nam-king-george
תל אביב,3463,פורט 19,port-19-hahashmonaim,https://wolt.com/he/isr/tel-aviv/restaurant/port-19-hahashmonaim
רמת גן,3464,סטודיו,studio,https://wolt.com/he/isr/tel-aviv/restaurant/studio
רמת גן,3465,המלביה,malabiya-givatayim,https://wolt.com/he/isr/tel-aviv/restaurant/malabiya-givatayim
רמת גן,3466,בומבה בורגר,bomba-burger-ramat-hen,https://wolt.com/he/isr/tel-aviv/restaurant/bomba-burger-ramat-hen
רמת גן,3467,שווארמה גיסנו,giseno,https://wolt.com/he/isr/tel-aviv/restaurant/giseno
תל אביב,3468,פורט 19,port-19-hertzel,https://wolt.com/he/isr/tel-aviv/restaurant/port-19-hertzel
רמת גן,3469,מתחת לעץ,under-the-tree-levontin,https://wolt.com/he/isr/tel-aviv/restaurant/under-the-tree-levontin
תל אביב,3470,מקס ברנר,max-brenner-rotchild,https://wolt.com/he/isr/tel-aviv/restaurant/max-brenner-rotchild
רמת גן,3471,קופי בר,coffee-bar,https://wolt.com/he/isr/tel-aviv/restaurant/coffee-bar
רמת גן,3472,יאשקה,yashka-ramat-hen,https://wolt.com/he/isr/tel-aviv/restaurant/yashka-ramat-hen
